dig_round,anch_round,mean_ic,fix_round,run
1.0,0.0,0.0,0.1,ii) Epoxide + Trypsin
0.0,0.1,0.047210585507246376,0.1,ii) Epoxide + Trypsin
0.1,0.1,0.1127146645962733,0.1,ii) Epoxide + Trypsin
0.2,0.1,0.14023780600414076,0.1,ii) Epoxide + Trypsin
0.3,0.1,0.15108614720496893,0.1,ii) Epoxide + Trypsin
0.4,0.1,0.15504585445134575,0.1,ii) Epoxide + Trypsin
0.5,0.1,0.15348335838509317,0.1,ii) Epoxide + Trypsin
0.6,0.1,0.14825297474120083,0.1,ii) Epoxide + Trypsin
0.7,0.1,0.1434741463768116,0.1,ii) Epoxide + Trypsin
0.8,0.1,0.13709322380952382,0.1,ii) Epoxide + Trypsin
0.9,0.1,0.13104673416149068,0.1,ii) Epoxide + Trypsin
1.0,0.1,0.12229746045548653,0.1,ii) Epoxide + Trypsin
0.0,0.2,0.04248957329192547,0.1,ii) Epoxide + Trypsin
0.1,0.2,0.1261891602484472,0.1,ii) Epoxide + Trypsin
0.2,0.2,0.17478147412008282,0.1,ii) Epoxide + Trypsin
0.3,0.2,0.20372051842650105,0.1,ii) Epoxide + Trypsin
0.4,0.2,0.22106787991718427,0.1,ii) Epoxide + Trypsin
0.5,0.2,0.22650654037267082,0.1,ii) Epoxide + Trypsin
0.6,0.2,0.2267746536231884,0.1,ii) Epoxide + Trypsin
0.7,0.2,0.22475229296066251,0.1,ii) Epoxide + Trypsin
0.8,0.2,0.22134723664596276,0.1,ii) Epoxide + Trypsin
0.9,0.2,0.21444294616977225,0.1,ii) Epoxide + Trypsin
1.0,0.2,0.20917352981366458,0.1,ii) Epoxide + Trypsin
0.0,0.3,0.03623592919254658,0.1,ii) Epoxide + Trypsin
0.1,0.3,0.12258902277432712,0.1,ii) Epoxide + Trypsin
0.2,0.3,0.17993450414078677,0.1,ii) Epoxide + Trypsin
0.3,0.3,0.21904973913043477,0.1,ii) Epoxide + Trypsin
0.4,0.3,0.24404882836438924,0.1,ii) Epoxide + Trypsin
0.5,0.3,0.2587491879917184,0.1,ii) Epoxide + Trypsin
0.6,0.3,0.26701089813664597,0.1,ii) Epoxide + Trypsin
0.7,0.3,0.2722506693581781,0.1,ii) Epoxide + Trypsin
0.8,0.3,0.27214811780538306,0.1,ii) Epoxide + Trypsin
0.9,0.3,0.2692172217391305,0.1,ii) Epoxide + Trypsin
1.0,0.3,0.2648114293995859,0.1,ii) Epoxide + Trypsin
0.0,0.4,0.030941694409937888,0.1,ii) Epoxide + Trypsin
0.1,0.4,0.1128065265010352,0.1,ii) Epoxide + Trypsin
0.2,0.4,0.17183203126293994,0.1,ii) Epoxide + Trypsin
0.3,0.4,0.21495590455486543,0.1,ii) Epoxide + Trypsin
0.4,0.4,0.24693226273291927,0.1,ii) Epoxide + Trypsin
0.5,0.4,0.268620217184265,0.1,ii) Epoxide + Trypsin
0.6,0.4,0.28424197660455486,0.1,ii) Epoxide + Trypsin
0.7,0.4,0.2932661919254658,0.1,ii) Epoxide + Trypsin
0.8,0.4,0.29895989171842646,0.1,ii) Epoxide + Trypsin
0.9,0.4,0.2997383026915114,0.1,ii) Epoxide + Trypsin
1.0,0.4,0.2995924575569358,0.1,ii) Epoxide + Trypsin
0.0,0.5,0.025067499792960662,0.1,ii) Epoxide + Trypsin
0.1,0.5,0.09757957577639752,0.1,ii) Epoxide + Trypsin
0.2,0.5,0.15968045279503107,0.1,ii) Epoxide + Trypsin
0.3,0.5,0.20316138861283642,0.1,ii) Epoxide + Trypsin
0.4,0.5,0.23632176645962732,0.1,ii) Epoxide + Trypsin
0.5,0.5,0.26510747349896485,0.1,ii) Epoxide + Trypsin
0.6,0.5,0.2837564569358178,0.1,ii) Epoxide + Trypsin
0.7,0.5,0.29737423913043476,0.1,ii) Epoxide + Trypsin
0.8,0.5,0.3066140726708074,0.1,ii) Epoxide + Trypsin
0.9,0.5,0.3140522188405797,0.1,ii) Epoxide + Trypsin
1.0,0.5,0.318109417805383,0.1,ii) Epoxide + Trypsin
0.0,0.6,0.018184393788819874,0.1,ii) Epoxide + Trypsin
0.1,0.6,0.08431624761904762,0.1,ii) Epoxide + Trypsin
0.2,0.6,0.1374019099378882,0.1,ii) Epoxide + Trypsin
0.3,0.6,0.1824128954451346,0.1,ii) Epoxide + Trypsin
0.4,0.6,0.2193589155279503,0.1,ii) Epoxide + Trypsin
0.5,0.6,0.2477175639751553,0.1,ii) Epoxide + Trypsin
0.6,0.6,0.2688744556935818,0.1,ii) Epoxide + Trypsin
0.7,0.6,0.28667049710144926,0.1,ii) Epoxide + Trypsin
0.8,0.6,0.30249662567287783,0.1,ii) Epoxide + Trypsin
0.9,0.6,0.31249874492753626,0.1,ii) Epoxide + Trypsin
1.0,0.6,0.3192708047619048,0.1,ii) Epoxide + Trypsin
0.0,0.7,0.014160639751552795,0.1,ii) Epoxide + Trypsin
0.1,0.7,0.07042740310559006,0.1,ii) Epoxide + Trypsin
0.2,0.7,0.12323288405797102,0.1,ii) Epoxide + Trypsin
0.3,0.7,0.16089439461697724,0.1,ii) Epoxide + Trypsin
0.4,0.7,0.19246746045548654,0.1,ii) Epoxide + Trypsin
0.5,0.7,0.22462229979296067,0.1,ii) Epoxide + Trypsin
0.6,0.7,0.24716250517598345,0.1,ii) Epoxide + Trypsin
0.7,0.7,0.26688689482401656,0.1,ii) Epoxide + Trypsin
0.8,0.7,0.28299184554865425,0.1,ii) Epoxide + Trypsin
0.9,0.7,0.29679997474120084,0.1,ii) Epoxide + Trypsin
1.0,0.7,0.3082089759834369,0.1,ii) Epoxide + Trypsin
0.0,0.8,0.00927981635610766,0.1,ii) Epoxide + Trypsin
0.1,0.8,0.056979632712215324,0.1,ii) Epoxide + Trypsin
0.2,0.8,0.0994458530020704,0.1,ii) Epoxide + Trypsin
0.3,0.8,0.13573478157349897,0.1,ii) Epoxide + Trypsin
0.4,0.8,0.16714564285714287,0.1,ii) Epoxide + Trypsin
0.5,0.8,0.1939603536231884,0.1,ii) Epoxide + Trypsin
0.6,0.8,0.22035121200828156,0.1,ii) Epoxide + Trypsin
0.7,0.8,0.2373921598343685,0.1,ii) Epoxide + Trypsin
0.8,0.8,0.2570049099378882,0.1,ii) Epoxide + Trypsin
0.9,0.8,0.2725049240165632,0.1,ii) Epoxide + Trypsin
1.0,0.8,0.284528698136646,0.1,ii) Epoxide + Trypsin
0.0,0.9,0.004732464182194617,0.1,ii) Epoxide + Trypsin
0.1,0.9,0.04221724451345756,0.1,ii) Epoxide + Trypsin
0.2,0.9,0.07825327225672879,0.1,ii) Epoxide + Trypsin
0.3,0.9,0.10867147163561076,0.1,ii) Epoxide + Trypsin
0.4,0.9,0.1366478076604555,0.1,ii) Epoxide + Trypsin
0.5,0.9,0.1613289695652174,0.1,ii) Epoxide + Trypsin
0.6,0.9,0.18374884265010352,0.1,ii) Epoxide + Trypsin
0.7,0.9,0.20294792173913043,0.1,ii) Epoxide + Trypsin
0.8,0.9,0.21858193561076605,0.1,ii) Epoxide + Trypsin
0.9,0.9,0.2350834761904762,0.1,ii) Epoxide + Trypsin
1.0,0.9,0.24918558716356107,0.1,ii) Epoxide + Trypsin
0.0,1.0,0.0,0.1,ii) Epoxide + Trypsin
0.1,1.0,0.030123044720496896,0.1,ii) Epoxide + Trypsin
0.2,1.0,0.05756423623188406,0.1,ii) Epoxide + Trypsin
0.3,1.0,0.08163430890269151,0.1,ii) Epoxide + Trypsin
0.4,1.0,0.10344740269151138,0.1,ii) Epoxide + Trypsin
0.5,1.0,0.12327446625258799,0.1,ii) Epoxide + Trypsin
0.6,1.0,0.14244293374741201,0.1,ii) Epoxide + Trypsin
0.7,1.0,0.1584859436853002,0.1,ii) Epoxide + Trypsin
0.8,1.0,0.1747114066252588,0.1,ii) Epoxide + Trypsin
0.9,1.0,0.18797829689440992,0.1,ii) Epoxide + Trypsin
1.0,1.0,0.20161306273291923,0.1,ii) Epoxide + Trypsin
0.0,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.1,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.2,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.3,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.4,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.5,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.6,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.7,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.8,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.9,0.0,0.0,0.5,ii) Epoxide + Trypsin
1.0,0.0,0.0,0.5,ii) Epoxide + Trypsin
0.0,0.1,0.022756672256728776,0.5,ii) Epoxide + Trypsin
0.1,0.1,0.06431818095238095,0.5,ii) Epoxide + Trypsin
0.2,0.1,0.08661828322981367,0.5,ii) Epoxide + Trypsin
0.3,0.1,0.09960998426501036,0.5,ii) Epoxide + Trypsin
0.4,0.1,0.10890562236024845,0.5,ii) Epoxide + Trypsin
0.5,0.1,0.11352731118012421,0.5,ii) Epoxide + Trypsin
0.6,0.1,0.11494513726708074,0.5,ii) Epoxide + Trypsin
0.7,0.1,0.11693012939958591,0.5,ii) Epoxide + Trypsin
0.8,0.1,0.11486778964803314,0.5,ii) Epoxide + Trypsin
0.9,0.1,0.11460890124223602,0.5,ii) Epoxide + Trypsin
1.0,0.1,0.11240933105590063,0.5,ii) Epoxide + Trypsin
0.0,0.2,0.020618388198757765,0.5,ii) Epoxide + Trypsin
0.1,0.2,0.06878501697722568,0.5,ii) Epoxide + Trypsin
0.2,0.2,0.10346931014492754,0.5,ii) Epoxide + Trypsin
0.3,0.2,0.1288312354037267,0.5,ii) Epoxide + Trypsin
0.4,0.2,0.1460011370600414,0.5,ii) Epoxide + Trypsin
0.5,0.2,0.15842680869565218,0.5,ii) Epoxide + Trypsin
0.6,0.2,0.16755654968944098,0.5,ii) Epoxide + Trypsin
0.7,0.2,0.17388239089026916,0.5,ii) Epoxide + Trypsin
0.8,0.2,0.17561904886128366,0.5,ii) Epoxide + Trypsin
0.9,0.2,0.17843717701863354,0.5,ii) Epoxide + Trypsin
1.0,0.2,0.1785452685300207,0.5,ii) Epoxide + Trypsin
0.0,0.3,0.019010425051759837,0.5,ii) Epoxide + Trypsin
0.1,0.3,0.0664014215320911,0.5,ii) Epoxide + Trypsin
0.2,0.3,0.10315480848861283,0.5,ii) Epoxide + Trypsin
0.3,0.3,0.13310055693581782,0.5,ii) Epoxide + Trypsin
0.4,0.3,0.15506024575569358,0.5,ii) Epoxide + Trypsin
0.5,0.3,0.1737592718426501,0.5,ii) Epoxide + Trypsin
0.6,0.3,0.1880565095238095,0.5,ii) Epoxide + Trypsin
0.7,0.3,0.19863046915113872,0.5,ii) Epoxide + Trypsin
0.8,0.3,0.2056997430641822,0.5,ii) Epoxide + Trypsin
0.9,0.3,0.21226088260869566,0.5,ii) Epoxide + Trypsin
1.0,0.3,0.21535297639751552,0.5,ii) Epoxide + Trypsin
0.0,0.4,0.016419879710144927,0.5,ii) Epoxide + Trypsin
0.1,0.4,0.06146134037267081,0.5,ii) Epoxide + Trypsin
0.2,0.4,0.09800808633540373,0.5,ii) Epoxide + Trypsin
0.3,0.4,0.1302833701863354,0.5,ii) Epoxide + Trypsin
0.4,0.4,0.15301837204968943,0.5,ii) Epoxide + Trypsin
0.5,0.4,0.17598349958592133,0.5,ii) Epoxide + Trypsin
0.6,0.4,0.19297626252587993,0.5,ii) Epoxide + Trypsin
0.7,0.4,0.2045799039337474,0.5,ii) Epoxide + Trypsin
0.8,0.4,0.2173093155279503,0.5,ii) Epoxide + Trypsin
0.9,0.4,0.22700091966873706,0.5,ii) Epoxide + Trypsin
1.0,0.4,0.2325546016563147,0.5,ii) Epoxide + Trypsin
0.0,0.5,0.013162132298136646,0.5,ii) Epoxide + Trypsin
0.1,0.5,0.05433461511387164,0.5,ii) Epoxide + Trypsin
0.2,0.5,0.08936172877846792,0.5,ii) Epoxide + Trypsin
0.3,0.5,0.11929596169772257,0.5,ii) Epoxide + Trypsin
0.4,0.5,0.1464163956521739,0.5,ii) Epoxide + Trypsin
0.5,0.5,0.16529006397515528,0.5,ii) Epoxide + Trypsin
0.6,0.5,0.18562650351966875,0.5,ii) Epoxide + Trypsin
0.7,0.5,0.20051235817805385,0.5,ii) Epoxide + Trypsin
0.8,0.5,0.21588333892339545,0.5,ii) Epoxide + Trypsin
0.9,0.5,0.22753222173913043,0.5,ii) Epoxide + Trypsin
1.0,0.5,0.23611971138716356,0.5,ii) Epoxide + Trypsin
0.0,0.6,0.009562738302277433,0.5,ii) Epoxide + Trypsin
0.1,0.6,0.04633270952380952,0.5,ii) Epoxide + Trypsin
0.2,0.6,0.07760939958592132,0.5,ii) Epoxide + Trypsin
0.3,0.6,0.10715755569358178,0.5,ii) Epoxide + Trypsin
0.4,0.6,0.1317687039337474,0.5,ii) Epoxide + Trypsin
0.5,0.6,0.15329432194616976,0.5,ii) Epoxide + Trypsin
0.6,0.6,0.1746085585921325,0.5,ii) Epoxide + Trypsin
0.7,0.6,0.19106949896480332,0.5,ii) Epoxide + Trypsin
0.8,0.6,0.20475994596273292,0.5,ii) Epoxide + Trypsin
0.9,0.6,0.21919009151138716,0.5,ii) Epoxide + Trypsin
1.0,0.6,0.22695837763975157,0.5,ii) Epoxide + Trypsin
0.0,0.7,0.0073965973084886135,0.5,ii) Epoxide + Trypsin
0.1,0.7,0.03909045962732919,0.5,ii) Epoxide + Trypsin
0.2,0.7,0.06784289316770187,0.5,ii) Epoxide + Trypsin
0.3,0.7,0.0938759939958592,0.5,ii) Epoxide + Trypsin
0.4,0.7,0.11490556190476191,0.5,ii) Epoxide + Trypsin
0.5,0.7,0.13632970538302278,0.5,ii) Epoxide + Trypsin
0.6,0.7,0.15494945548654243,0.5,ii) Epoxide + Trypsin
0.7,0.7,0.17245094741200828,0.5,ii) Epoxide + Trypsin
0.8,0.7,0.18655750869565219,0.5,ii) Epoxide + Trypsin
0.9,0.7,0.2007955254658385,0.5,ii) Epoxide + Trypsin
1.0,0.7,0.2131760563146998,0.5,ii) Epoxide + Trypsin
0.0,0.8,0.004765722360248447,0.5,ii) Epoxide + Trypsin
0.1,0.8,0.03209165300207039,0.5,ii) Epoxide + Trypsin
0.2,0.8,0.055710104347826084,0.5,ii) Epoxide + Trypsin
0.3,0.8,0.07830382795031056,0.5,ii) Epoxide + Trypsin
0.4,0.8,0.09744594782608697,0.5,ii) Epoxide + Trypsin
0.5,0.8,0.11601570455486543,0.5,ii) Epoxide + Trypsin
0.6,0.8,0.13346326997929606,0.5,ii) Epoxide + Trypsin
0.7,0.8,0.14968463768115942,0.5,ii) Epoxide + Trypsin
0.8,0.8,0.1630907695652174,0.5,ii) Epoxide + Trypsin
0.9,0.8,0.1774775745341615,0.5,ii) Epoxide + Trypsin
1.0,0.8,0.18958862111801242,0.5,ii) Epoxide + Trypsin
0.0,0.9,0.0023430881987577643,0.5,ii) Epoxide + Trypsin
0.1,0.9,0.023207821532091097,0.5,ii) Epoxide + Trypsin
0.2,0.9,0.044478813457556936,0.5,ii) Epoxide + Trypsin
0.3,0.9,0.06187630414078675,0.5,ii) Epoxide + Trypsin
0.4,0.9,0.07957350724637681,0.5,ii) Epoxide + Trypsin
0.5,0.9,0.09360748364389235,0.5,ii) Epoxide + Trypsin
0.6,0.9,0.10944008550724638,0.5,ii) Epoxide + Trypsin
0.7,0.9,0.12480406728778468,0.5,ii) Epoxide + Trypsin
0.8,0.9,0.13766491366459627,0.5,ii) Epoxide + Trypsin
0.9,0.9,0.14941270041407867,0.5,ii) Epoxide + Trypsin
1.0,0.9,0.16085283064182196,0.5,ii) Epoxide + Trypsin
0.0,1.0,0.0,0.5,ii) Epoxide + Trypsin
0.1,1.0,0.01613326542443064,0.5,ii) Epoxide + Trypsin
0.2,1.0,0.03139081801242236,0.5,ii) Epoxide + Trypsin
0.3,1.0,0.046012746376811596,0.5,ii) Epoxide + Trypsin
0.4,1.0,0.060497262732919256,0.5,ii) Epoxide + Trypsin
0.5,1.0,0.07145882443064183,0.5,ii) Epoxide + Trypsin
0.6,1.0,0.08394712691511387,0.5,ii) Epoxide + Trypsin
0.7,1.0,0.09554586645962733,0.5,ii) Epoxide + Trypsin
0.8,1.0,0.1067017530020704,0.5,ii) Epoxide + Trypsin
0.9,1.0,0.1184624966873706,0.5,ii) Epoxide + Trypsin
1.0,1.0,0.12705327577639752,0.5,ii) Epoxide + Trypsin
0.0,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.0,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.0,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.1,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.1,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.2,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.2,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.3,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.3,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.4,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.4,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.5,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.5,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.6,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.6,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.7,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.7,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.8,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.8,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.1,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.2,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.3,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.4,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.5,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.6,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.7,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.8,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.9,0.9,0.0,1.0,ii) Epoxide + Trypsin
1.0,0.9,0.0,1.0,ii) Epoxide + Trypsin
0.0,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.1,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.2,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.3,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.4,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.5,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.6,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.7,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.8,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.9,1.0,0.0,1.0,ii) Epoxide + Trypsin
1.0,1.0,0.0,1.0,ii) Epoxide + Trypsin
0.0,0.0,0.0,0.0,iii) AcX + Lys-C
0.1,0.0,0.0,0.0,iii) AcX + Lys-C
0.2,0.0,0.0,0.0,iii) AcX + Lys-C
0.3,0.0,0.0,0.0,iii) AcX + Lys-C
0.4,0.0,0.0,0.0,iii) AcX + Lys-C
0.5,0.0,0.0,0.0,iii) AcX + Lys-C
0.6,0.0,0.0,0.0,iii) AcX + Lys-C
0.7,0.0,0.0,0.0,iii) AcX + Lys-C
0.8,0.0,0.0,0.0,iii) AcX + Lys-C
0.9,0.0,0.0,0.0,iii) AcX + Lys-C
1.0,0.0,0.0,0.0,iii) AcX + Lys-C
0.0,0.1,0.04533287432712215,0.0,iii) AcX + Lys-C
0.1,0.1,0.0736263629399586,0.0,iii) AcX + Lys-C
0.2,0.1,0.08280453022774327,0.0,iii) AcX + Lys-C
0.3,0.1,0.08481387639751553,0.0,iii) AcX + Lys-C
0.4,0.1,0.08315751863354037,0.0,iii) AcX + Lys-C
0.5,0.1,0.08056286521739131,0.0,iii) AcX + Lys-C
0.6,0.1,0.07678851469979296,0.0,iii) AcX + Lys-C
0.7,0.1,0.07484224368530021,0.0,iii) AcX + Lys-C
0.8,0.1,0.07040087039337474,0.0,iii) AcX + Lys-C
0.9,0.1,0.06668846335403728,0.0,iii) AcX + Lys-C
1.0,0.1,0.0630622745341615,0.0,iii) AcX + Lys-C
0.0,0.2,0.045362455693581785,0.0,iii) AcX + Lys-C
0.1,0.2,0.09600492256728778,0.0,iii) AcX + Lys-C
0.2,0.2,0.11960056501035198,0.0,iii) AcX + Lys-C
0.3,0.2,0.13253255548654244,0.0,iii) AcX + Lys-C
0.4,0.2,0.134631266873706,0.0,iii) AcX + Lys-C
0.5,0.2,0.13521287101449275,0.0,iii) AcX + Lys-C
0.6,0.2,0.13531460434782608,0.0,iii) AcX + Lys-C
0.7,0.2,0.13284337888198758,0.0,iii) AcX + Lys-C
0.8,0.2,0.12731713229813665,0.0,iii) AcX + Lys-C
0.9,0.2,0.12324744327122153,0.0,iii) AcX + Lys-C
1.0,0.2,0.11884519917184265,0.0,iii) AcX + Lys-C
0.0,0.3,0.042129483436853,0.0,iii) AcX + Lys-C
0.1,0.3,0.09909723519668738,0.0,iii) AcX + Lys-C
0.2,0.3,0.13242788819875778,0.0,iii) AcX + Lys-C
0.3,0.3,0.1529358712215321,0.0,iii) AcX + Lys-C
0.4,0.3,0.16411347598343687,0.0,iii) AcX + Lys-C
0.5,0.3,0.1706693010351967,0.0,iii) AcX + Lys-C
0.6,0.3,0.1736773492753623,0.0,iii) AcX + Lys-C
0.7,0.3,0.17346803561076604,0.0,iii) AcX + Lys-C
0.8,0.3,0.17235040207039337,0.0,iii) AcX + Lys-C
0.9,0.3,0.16972152463768114,0.0,iii) AcX + Lys-C
1.0,0.3,0.16654668405797102,0.0,iii) AcX + Lys-C
0.0,0.4,0.036919439337474116,0.0,iii) AcX + Lys-C
0.1,0.4,0.09321261594202898,0.0,iii) AcX + Lys-C
0.2,0.4,0.12938765652173914,0.0,iii) AcX + Lys-C
0.3,0.4,0.15596074534161491,0.0,iii) AcX + Lys-C
0.4,0.4,0.1762264066252588,0.0,iii) AcX + Lys-C
0.5,0.4,0.1869042010351967,0.0,iii) AcX + Lys-C
0.6,0.4,0.19661554389233954,0.0,iii) AcX + Lys-C
0.7,0.4,0.2010937923395445,0.0,iii) AcX + Lys-C
0.8,0.4,0.20322816045548653,0.0,iii) AcX + Lys-C
0.9,0.4,0.20362442857142857,0.0,iii) AcX + Lys-C
1.0,0.4,0.20195878136645962,0.0,iii) AcX + Lys-C
0.0,0.5,0.029692264182194616,0.0,iii) AcX + Lys-C
0.1,0.5,0.07976204265010352,0.0,iii) AcX + Lys-C
0.2,0.5,0.11846908861283643,0.0,iii) AcX + Lys-C
